"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2022年5月22日","3,871,138","3,762,852","3,895,542","3,739,004","1.55K","2.88%"
"2022年5月21日","3,762,852","3,732,754","3,788,051","3,701,678","1.02K","0.81%"
"2022年5月20日","3,732,754","3,874,998","3,939,508","3,666,666","2.95K","-3.67%"
"2022年5月19日","3,874,998","3,666,835","3,898,174","3,666,628","2.92K","5.68%"
"2022年5月18日","3,666,628","3,939,033","3,968,564","3,660,015","2.87K","-6.92%"
"2022年5月17日","3,939,033","3,846,621","3,982,746","3,808,591","2.56K","2.40%"
"2022年5月16日","3,846,621","4,051,702","4,051,702","3,754,000","3.49K","-5.06%"
"2022年5月15日","4,051,702","3,884,639","4,058,888","3,809,640","2.76K","4.30%"
"2022年5月14日","3,884,639","3,783,275","3,915,000","3,700,652","2.35K","2.75%"
"2022年5月13日","3,780,782","3,730,335","4,008,509","3,696,354","5.19K","1.35%"
"2022年5月12日","3,730,335","3,767,556","3,900,000","3,300,000","8.26K","-0.98%"
"2022年5月11日","3,767,372","4,048,227","4,180,034","3,640,647","9.41K","-6.99%"
"2022年5月10日","4,050,648","3,930,392","4,263,744","3,877,000","6.88K","3.07%"
"2022年5月09日","3,930,157","4,456,250","4,478,180","3,924,401","6.03K","-11.73%"
"2022年5月08日","4,452,629","4,633,426","4,637,656","4,405,555","2.52K","-3.90%"
"2022年5月07日","4,633,426","4,707,124","4,717,935","4,550,784","0.92K","-1.57%"
"2022年5月06日","4,707,124","4,774,492","4,785,758","4,610,000","1.46K","-1.41%"
"2022年5月05日","4,774,492","5,126,510","5,148,000","4,713,339","2.30K","-6.87%"
"2022年5月04日","5,126,510","4,912,827","5,156,501","4,903,793","1.98K","4.35%"
"2022年5月03日","4,912,827","5,013,597","5,030,000","4,886,981","1.16K","-2.01%"
"2022年5月02日","5,013,597","5,000,401","5,103,333","4,953,035","2.25K","0.26%"
"2022年5月01日","5,000,401","4,889,956","5,020,000","4,860,022","1.56K","2.26%"
"2022年4月30日","4,889,956","5,013,086","5,036,410","4,885,071","0.92K","-2.46%"
"2022年4月29日","5,013,086","5,196,977","5,207,996","4,961,389","1.80K","-3.54%"
"2022年4月28日","5,196,977","5,041,282","5,289,944","5,029,351","2.93K","3.09%"
"2022年4月27日","5,041,282","4,856,122","5,058,195","4,832,203","2.14K","3.81%"
"2022年4月26日","4,856,122","5,166,670","5,219,999","4,805,645","3.13K","-6.01%"
"2022年4月25日","5,166,670","5,075,600","5,193,113","4,900,000","2.79K","1.79%"
"2022年4月24日","5,075,600","5,072,742","5,130,891","5,012,007","0.83K","0.06%"
"2022年4月23日","5,072,742","5,110,008","5,137,934","5,057,098","0.57K","-0.73%"
"2022年4月22日","5,110,008","5,203,080","5,225,038","5,044,804","1.74K","-1.79%"
"2022年4月21日","5,203,080","5,297,305","5,507,615","5,116,000","2.66K","-1.78%"
"2022年4月20日","5,297,305","5,365,371","5,405,000","5,225,490","1.93K","-1.27%"
"2022年4月19日","5,365,371","5,185,662","5,371,000","5,183,000","1.61K","3.47%"
"2022年4月18日","5,185,662","5,027,866","5,209,580","4,884,505","2.10K","3.14%"
"2022年4月17日","5,027,866","5,111,569","5,135,000","5,008,292","0.65K","-1.64%"
"2022年4月16日","5,111,569","5,133,258","5,148,170","5,063,596","0.39K","-0.42%"
"2022年4月15日","5,133,258","5,043,000","5,172,665","5,020,290","0.89K","1.79%"
"2022年4月14日","5,043,000","5,159,821","5,197,800","4,991,088","1.11K","-2.26%"
"2022年4月13日","5,159,821","5,029,088","5,203,685","4,976,829","1.66K","2.60%"
"2022年4月12日","5,029,088","4,960,897","5,100,232","4,924,044","1.70K","1.37%"
"2022年4月11日","4,960,897","5,249,003","5,312,217","4,916,697","2.20K","-5.47%"
"2022年4月10日","5,247,739","5,319,300","5,394,978","5,213,512","0.73K","-1.35%"
"2022年4月09日","5,319,300","5,257,774","5,324,190","5,240,479","0.46K","1.17%"
"2022年4月08日","5,257,774","5,397,922","5,468,888","5,240,644","1.32K","-2.60%"
"2022年4月07日","5,397,922","5,344,362","5,448,055","5,285,365","1.24K","0.99%"
"2022年4月06日","5,345,255","5,630,025","5,645,000","5,341,000","1.88K","-5.06%"
"2022年4月05日","5,630,025","5,720,000","5,793,994","5,617,821","1.48K","-1.57%"
"2022年4月04日","5,720,000","5,693,890","5,751,171","5,543,525","1.62K","0.46%"
"2022年4月03日","5,693,890","5,616,241","5,811,863","5,581,001","1.22K","1.40%"
"2022年4月02日","5,615,109","5,674,997","5,781,293","5,590,844","1.32K","-1.06%"
"2022年4月01日","5,674,997","5,540,000","5,746,000","5,423,634","1.91K","2.44%"
"2022年3月31日","5,540,000","5,738,529","5,782,167","5,506,232","1.85K","-3.46%"
"2022年3月30日","5,738,529","5,842,088","5,842,088","5,698,000","1.53K","-1.77%"
"2022年3月29日","5,842,088","5,821,658","5,922,444","5,769,686","2.14K","0.35%"
"2022年3月28日","5,821,658","5,724,823","5,955,555","5,699,003","3.90K","1.69%"
"2022年3月27日","5,724,823","5,436,112","5,733,050","5,424,507","1.72K","5.31%"
"2022年3月26日","5,436,112","5,414,668","5,464,781","5,385,000","0.79K","0.40%"
"2022年3月25日","5,414,668","5,382,461","5,507,472","5,309,358","2.48K","0.60%"
"2022年3月24日","5,382,461","5,191,306","5,405,320","5,169,653","2.65K","3.66%"
"2022年3月23日","5,192,533","5,135,045","5,207,372","5,060,001","1.85K","1.12%"
"2022年3月22日","5,135,045","4,905,627","5,202,000","4,899,200","3.00K","4.68%"
"2022年3月21日","4,905,627","4,924,073","4,950,000","4,831,444","1.48K","-0.37%"
"2022年3月20日","4,924,073","5,026,878","5,038,409","4,876,400","1.14K","-2.10%"
"2022年3月19日","5,029,838","4,975,235","5,045,000","4,950,000","1.13K","1.10%"
"2022年3月18日","4,975,235","4,850,262","5,041,662","4,780,000","1.83K","2.58%"
"2022年3月17日","4,850,262","4,887,411","4,920,000","4,806,835","1.53K","-0.76%"
"2022年3月16日","4,887,411","4,645,941","4,929,998","4,591,663","3.95K","5.20%"
"2022年3月15日","4,645,941","4,688,164","4,714,327","4,503,000","1.92K","-0.90%"
"2022年3月14日","4,688,164","4,446,469","4,719,994","4,416,000","2.14K","5.44%"
"2022年3月13日","4,446,469","4,555,023","4,610,000","4,421,661","1.05K","-2.33%"
"2022年3月12日","4,552,679","4,543,814","4,623,568","4,535,001","0.81K","0.20%"
"2022年3月11日","4,543,814","4,584,098","4,700,598","4,450,000","2.37K","-0.88%"
"2022年3月10日","4,584,098","4,863,463","4,873,698","4,481,014","2.80K","-5.72%"
"2022年3月09日","4,862,323","4,485,235","4,928,861","4,479,000","3.08K","8.41%"
"2022年3月08日","4,485,235","4,392,079","4,550,001","4,373,694","2.18K","2.16%"
"2022年3月07日","4,390,272","4,421,060","4,569,246","4,290,357","2.75K","-0.70%"
"2022年3月06日","4,421,060","4,531,796","4,562,769","4,384,000","1.86K","-2.44%"
"2022年3月05日","4,531,796","4,504,751","4,556,194","4,440,000","1.13K","0.60%"
"2022年3月04日","4,504,751","4,906,652","4,911,357","4,435,000","2.53K","-8.19%"
"2022年3月03日","4,906,652","5,074,978","5,100,000","4,831,715","2.06K","-3.33%"
"2022年3月02日","5,075,614","5,104,356","5,219,269","5,000,000","2.71K","-0.56%"
"2022年3月01日","5,104,356","4,971,301","5,158,220","4,918,253","3.37K","2.68%"
"2022年2月28日","4,971,301","4,357,255","5,067,007","4,332,564","4.07K","14.09%"
"2022年2月27日","4,357,255","4,523,999","4,601,938","4,275,000","2.61K","-3.69%"
"2022年2月26日","4,523,999","4,532,137","4,650,000","4,463,013","1.43K","-0.18%"
"2022年2月25日","4,532,137","4,432,578","4,588,196","4,385,161","2.81K","2.25%"
"2022年2月24日","4,432,578","4,283,443","4,580,134","3,941,150","5.38K","3.48%"
"2022年2月23日","4,283,443","4,405,370","4,518,470","4,264,106","1.82K","-2.77%"
"2022年2月22日","4,405,370","4,245,285","4,425,185","4,171,818","2.75K","3.77%"
"2022年2月21日","4,245,285","4,414,546","4,547,808","4,223,135","3.12K","-3.82%"
"2022年2月20日","4,414,087","4,617,713","4,621,001","4,373,391","1.58K","-4.41%"
"2022年2月19日","4,617,713","4,606,074","4,663,000","4,570,000","0.83K","0.25%"
"2022年2月18日","4,606,074","4,657,141","4,725,093","4,543,807","1.83K","-1.10%"
"2022年2月17日","4,657,141","5,066,235","5,100,000","4,608,756","2.60K","-8.07%"
"2022年2月16日","5,066,235","5,157,345","5,158,406","5,004,777","1.76K","-1.70%"
"2022年2月15日","5,154,017","4,919,826","5,178,444","4,902,943","2.38K","4.76%"
"2022年2月14日","4,919,826","4,867,892","4,954,074","4,805,791","2.49K","1.07%"
"2022年2月13日","4,867,892","4,879,636","4,945,000","4,842,570","1.46K","-0.24%"
"2022年2月12日","4,879,636","4,891,511","4,966,325","4,823,001","2.00K","-0.24%"
"2022年2月11日","4,891,511","5,055,494","5,092,968","4,845,113","3.57K","-3.23%"
"2022年2月10日","5,054,853","5,132,628","5,310,273","5,028,254","4.57K","-1.52%"
"2022年2月09日","5,132,628","5,095,904","5,177,720","4,988,350","2.96K","0.72%"
"2022年2月08日","5,095,904","5,048,882","5,257,291","4,935,097","4.28K","0.91%"
"2022年2月07日","5,050,001","4,887,930","5,122,480","4,801,240","3.98K","3.32%"
"2022年2月06日","4,887,930","4,773,827","4,920,000","4,745,860","1.78K","2.39%"
"2022年2月05日","4,773,827","4,791,341","4,830,522","4,720,500","2.29K","-0.34%"
"2022年2月04日","4,790,000","4,289,048","4,811,247","4,257,000","3.55K","11.62%"
"2022年2月03日","4,291,293","4,225,388","4,292,585","4,167,685","2.35K","1.61%"
"2022年2月02日","4,223,411","4,443,671","4,462,325","4,189,001","2.60K","-4.96%"
"2022年2月01日","4,443,671","4,432,335","4,504,419","4,365,074","2.96K","0.26%"
"2022年1月31日","4,432,335","4,372,479","4,461,762","4,235,851","2.68K","1.33%"
"2022年1月30日","4,374,133","4,403,373","4,425,020","4,314,001","1.88K","-0.66%"
"2022年1月29日","4,403,373","4,346,669","4,466,526","4,309,444","1.90K","1.30%"
"2022年1月28日","4,346,669","4,292,436","4,378,250","4,184,255","3.10K","1.26%"
"2022年1月27日","4,292,436","4,230,229","4,299,288","4,080,000","3.76K","1.48%"
"2022年1月26日","4,229,766","4,214,180","4,406,929","4,161,290","5.18K","0.37%"
"2022年1月25日","4,214,180","4,185,000","4,277,999","4,069,012","4.25K","0.70%"
"2022年1月24日","4,185,000","4,128,789","4,278,702","3,758,138","6.80K","1.36%"
"2022年1月23日","4,128,789","3,990,005","4,154,068","3,944,354","3.80K","3.48%"
"2022年1月22日","3,990,005","4,146,125","4,184,518","3,875,000","5.83K","-3.83%"
"2022年1月21日","4,148,838","4,639,435","4,685,214","4,016,025","6.69K","-10.58%"
"2022年1月20日","4,639,894","4,770,212","4,961,991","4,624,283","2.83K","-2.73%"
"2022年1月19日","4,770,212","4,853,936","4,878,174","4,715,000","2.46K","-1.72%"
"2022年1月18日","4,853,936","4,839,249","4,889,999","4,736,368","2.25K","0.30%"
"2022年1月17日","4,839,249","4,929,153","4,940,345","4,770,070","1.92K","-1.82%"
"2022年1月16日","4,929,153","4,926,803","4,965,994","4,873,732","1.48K","0.05%"
"2022年1月15日","4,926,803","4,922,738","5,003,864","4,871,922","1.33K","0.08%"
"2022年1月14日","4,922,738","4,862,078","4,963,844","4,760,000","2.68K","1.25%"
"2022年1月13日","4,862,046","5,044,043","5,075,850","4,836,495","2.54K","-3.61%"
"2022年1月12日","5,044,043","4,933,686","5,083,108","4,901,818","2.47K","2.24%"
"2022年1月11日","4,933,686","4,824,475","4,979,997","4,780,000","2.74K","2.26%"
"2022年1月10日","4,824,475","4,846,257","4,895,204","4,581,736","3.77K","-0.41%"
"2022年1月09日","4,844,534","4,823,412","4,947,009","4,772,503","2.01K","0.44%"
"2022年1月08日","4,823,412","4,807,016","4,893,068","4,700,832","2.61K","0.34%"
"2022年1月07日","4,807,016","5,000,000","5,005,364","4,715,529","4.09K","-3.84%"
"2022年1月06日","4,998,900","5,051,360","5,086,549","4,919,125","3.18K","-0.98%"
"2022年1月05日","5,048,182","5,329,012","5,449,500","4,944,443","3.32K","-5.25%"
"2022年1月04日","5,328,098","5,362,273","5,516,632","5,298,668","2.07K","-0.57%"
"2022年1月03日","5,358,524","5,448,625","5,477,676","5,276,666","1.75K","-1.67%"
"2022年1月02日","5,449,625","5,495,000","5,517,582","5,377,728","1.24K","-0.83%"
"2022年1月01日","5,495,000","5,325,242","5,515,000","5,323,749","1.36K","3.19%"
"2021年12月31日","5,325,242","5,423,487","5,589,859","5,254,877","2.90K","-1.85%"
"2021年12月30日","5,425,747","5,343,060","5,522,222","5,280,786","2.10K","1.55%"
"2021年12月29日","5,343,060","5,456,831","5,533,212","5,304,895","2.37K","-2.08%"
"2021年12月28日","5,456,831","5,820,883","5,821,650","5,435,000","2.88K","-6.25%"
"2021年12月27日","5,820,883","5,808,996","5,980,691","5,771,493","2.05K","0.27%"
"2021年12月26日","5,805,338","5,768,595","5,857,996","5,660,381","1.71K","0.64%"
"2021年12月25日","5,768,595","5,817,441","5,850,322","5,750,000","1.29K","-0.84%"
"2021年12月24日","5,817,441","5,813,000","5,924,549","5,772,813","2.13K","0.15%"
"2021年12月23日","5,808,562","5,552,609","5,876,510","5,488,669","2.41K","4.61%"
"2021年12月22日","5,552,609","5,579,913","5,660,544","5,532,120","1.91K","-0.49%"
"2021年12月21日","5,579,913","5,332,277","5,624,937","5,300,500","2.84K","4.71%"
"2021年12月20日","5,329,099","5,308,906","5,397,869","5,180,798","2.76K","0.38%"
"2021年12月19日","5,308,906","5,333,119","5,482,760","5,288,622","2.20K","-0.45%"
"2021年12月18日","5,333,119","5,252,041","5,387,550","5,181,593","1.92K","1.53%"
"2021年12月17日","5,252,765","5,413,000","5,462,656","5,160,000","3.28K","-2.96%"
"2021年12月16日","5,413,000","5,575,948","5,644,950","5,407,006","2.37K","-2.91%"
"2021年12月15日","5,575,096","5,498,520","5,649,000","5,305,555","3.58K","1.39%"
"2021年12月14日","5,498,520","5,311,515","5,530,000","5,265,000","3.29K","3.52%"
"2021年12月13日","5,311,515","5,692,461","5,701,782","5,200,724","4.10K","-6.69%"
"2021年12月12日","5,692,461","5,602,399","5,761,461","5,532,000","2.26K","1.66%"
"2021年12月11日","5,599,377","5,355,022","5,618,648","5,312,186","2.60K","4.53%"
"2021年12月10日","5,356,514","5,405,886","5,680,160","5,327,006","3.80K","-0.91%"
"2021年12月09日","5,405,886","5,742,250","5,780,020","5,377,723","3.42K","-5.86%"
"2021年12月08日","5,742,250","5,748,085","5,831,166","5,540,001","3.38K","-0.10%"
"2021年12月07日","5,748,085","5,740,319","5,900,000","5,688,000","3.07K","0.14%"
"2021年12月06日","5,740,000","5,593,682","5,787,522","5,357,028","4.72K","2.63%"
"2021年12月05日","5,592,857","5,564,117","5,637,123","5,399,184","3.85K","0.50%"
"2021年12月04日","5,565,198","6,083,162","6,103,749","4,880,053","6.09K","-8.55%"
"2021年12月03日","6,085,192","6,395,063","6,527,408","5,890,020","3.09K","-4.85%"
"2021年12月02日","6,395,063","6,468,000","6,488,174","6,320,671","2.26K","-1.13%"
"2021年12月01日","6,468,000","6,455,667","6,679,990","6,385,000","2.75K","0.16%"
"2021年11月30日","6,457,586","6,582,982","6,679,161","6,337,000","3.15K","-1.90%"
"2021年11月29日","6,582,982","6,520,466","6,694,520","6,436,294","2.20K","0.96%"
"2021年11月28日","6,520,466","6,215,624","6,536,195","6,060,000","2.08K","4.86%"
"2021年11月27日","6,218,028","6,106,000","6,291,877","6,092,279","1.89K","1.84%"
"2021年11月26日","6,105,810","6,785,379","6,804,217","6,084,707","3.90K","-10.02%"
"2021年11月25日","6,785,379","6,600,849","6,848,000","6,583,177","2.02K","2.85%"
"2021年11月24日","6,597,510","6,634,996","6,646,681","6,447,029","2.10K","-0.56%"
"2021年11月23日","6,634,996","6,462,030","6,659,796","6,368,000","2.37K","2.68%"
"2021年11月22日","6,462,030","6,706,499","6,786,131","6,401,150","2.56K","-3.62%"
"2021年11月21日","6,704,801","6,814,224","6,853,502","6,690,457","1.47K","-1.61%"
"2021年11月20日","6,814,224","6,628,505","6,833,999","6,559,602","1.57K","2.80%"
"2021年11月19日","6,628,505","6,507,069","6,647,375","6,360,963","2.55K","1.87%"
"2021年11月18日","6,506,871","6,898,760","6,962,000","6,464,122","3.52K","-5.68%"
"2021年11月17日","6,898,760","6,912,628","6,983,237","6,720,000","2.62K","-0.26%"
"2021年11月16日","6,916,993","7,280,121","7,280,121","6,712,000","4.21K","-4.92%"
"2021年11月15日","7,275,045","7,464,023","7,552,913","7,253,563","2.12K","-2.53%"
"2021年11月14日","7,464,023","7,345,588","7,464,023","7,260,000","1.43K","1.62%"
"2021年11月13日","7,345,075","7,303,811","7,397,123","7,230,867","1.27K","0.56%"
"2021年11月12日","7,303,811","7,399,876","7,473,308","7,107,000","2.40K","-1.30%"
"2021年11月11日","7,399,876","7,395,001","7,479,998","7,332,389","1.97K","0.03%"
"2021年11月10日","7,398,000","7,561,725","7,794,000","7,261,350","3.55K","-2.17%"
"2021年11月09日","7,561,725","7,645,000","7,722,222","7,490,000","2.61K","-1.09%"
"2021年11月08日","7,645,000","7,176,000","7,667,000","7,174,221","4.25K","6.54%"
"2021年11月07日","7,176,000","6,984,000","7,176,000","6,970,112","1.77K","2.75%"
"2021年11月06日","6,984,000","6,933,000","6,993,727","6,839,000","1.28K","0.74%"
"2021年11月05日","6,933,000","6,994,235","7,114,133","6,901,802","1.48K","-0.88%"
"2021年11月04日","6,994,236","7,170,190","7,195,434","6,915,251","1.59K","-2.45%"
"2021年11月03日","7,170,190","7,209,500","7,237,000","6,945,000","1.74K","-0.53%"
"2021年11月02日","7,208,405","6,955,335","7,300,000","6,920,000","3.24K","3.68%"
"2021年11月01日","6,952,339","7,009,911","7,137,580","6,812,301","2.62K","-0.89%"
"2021年10月31日","7,014,554","7,060,000","7,108,000","6,855,980","1.79K","-0.59%"
"2021年10月30日","7,056,438","7,098,467","7,109,000","6,936,091","1.42K","-0.59%"
"2021年10月29日","7,098,467","6,883,415","7,173,373","6,850,000","2.62K","3.12%"
"2021年10月28日","6,883,415","6,656,683","7,090,428","6,600,008","2.52K","3.41%"
"2021年10月27日","6,656,683","6,896,595","7,011,811","6,622,000","2.60K","-3.41%"
"2021年10月26日","6,891,979","7,180,871","7,202,227","6,841,168","1.94K","-3.99%"
"2021年10月25日","7,178,427","6,918,403","7,247,178","6,893,532","2.25K","3.76%"
"2021年10月24日","6,918,403","6,959,294","6,981,000","6,759,935","1.68K","-0.59%"
"2021年10月23日","6,959,294","6,895,333","7,005,307","6,774,372","1.76K","0.93%"
"2021年10月22日","6,895,333","7,080,384","7,267,999","6,811,271","3.42K","-2.61%"
"2021年10月21日","7,080,185","7,555,000","7,598,000","7,064,237","4.44K","-6.28%"
"2021年10月20日","7,554,774","7,364,646","7,659,480","7,280,745","3.06K","2.59%"
"2021年10月19日","7,364,000","7,075,707","7,379,000","7,014,607","3.73K","4.08%"
"2021年10月18日","7,075,066","7,027,457","7,149,000","6,849,919","3.33K","0.68%"
"2021年10月17日","7,027,457","6,943,502","7,041,752","6,730,000","2.19K","1.21%"
"2021年10月16日","6,943,502","7,040,846","7,100,000","6,865,000","2.32K","-1.38%"
"2021年10月15日","7,040,846","6,523,400","7,150,000","6,471,623","5.29K","7.93%"
"2021年10月14日","6,523,400","6,489,795","6,635,000","6,460,000","2.64K","0.52%"
"2021年10月13日","6,489,795","6,356,779","6,530,430","6,164,260","2.90K","2.09%"
"2021年10月12日","6,356,779","6,512,535","6,515,905","6,150,886","3.08K","-2.43%"
"2021年10月11日","6,515,000","6,142,408","6,544,460","6,117,855","3.53K","6.02%"
"2021年10月10日","6,145,272","6,164,036","6,307,359","6,080,000","2.63K","-0.30%"
"2021年10月09日","6,164,000","6,060,792","6,216,000","6,032,800","1.56K","1.70%"
"2021年10月08日","6,060,792","6,001,452","6,275,000","5,998,000","3.20K","0.99%"
"2021年10月07日","6,001,452","6,161,731","6,164,594","5,952,100","2.76K","-2.60%"
"2021年10月06日","6,161,731","5,732,959","6,203,663","5,616,119","5.15K","7.48%"
"2021年10月05日","5,732,959","5,457,259","5,774,314","5,435,001","2.93K","5.13%"
"2021年10月04日","5,453,102","5,352,884","5,484,044","5,201,699","3.08K","1.87%"
"2021年10月03日","5,352,884","5,290,000","5,445,651","5,228,702","1.69K","1.18%"
"2021年10月02日","5,290,268","5,348,191","5,361,999","5,268,227","1.49K","-1.08%"
"2021年10月01日","5,348,191","4,878,202","5,380,000","4,818,731","4.61K","9.63%"
"2021年9月30日","4,878,202","4,651,215","4,900,606","4,638,266","2.76K","4.88%"
"2021年9月29日","4,651,215","4,579,191","4,746,346","4,549,667","2.21K","1.57%"
"2021年9月28日","4,579,191","4,684,421","4,760,295","4,561,261","2.40K","-2.20%"
"2021年9月27日","4,682,099","4,783,963","4,905,514","4,678,699","2.47K","-2.25%"
"2021年9月26日","4,789,654","4,730,000","4,863,322","4,520,026","2.50K","1.26%"
"2021年9月25日","4,730,000","4,745,957","4,762,578","4,616,168","1.79K","-0.34%"
"2021年9月24日","4,745,957","4,955,000","4,986,484","4,500,002","5.25K","-4.22%"
"2021年9月23日","4,955,000","4,788,586","4,964,998","4,738,887","2.52K","3.48%"
"2021年9月22日","4,788,586","4,443,158","4,824,349","4,430,129","3.35K","7.77%"
